latitude,longitude,city,iyear,attacktype1_txt,nkill
10.6111,12.195,Biu,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,0.0
10.996417,10.408653,Darazo,2011,Armed Assault,1.0
10.996417,10.408653,Darazo,2011,Armed Assault,1.0
6.457401,7.495508,Enugu,2011,Assassination,0.0
4.92315,6.26093,Yenagoa,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
9.18531,7.178771,Suleja,2011,Bombing/Explosion,10.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
12.983333,7.6,Katsina,2011,Bombing/Explosion,0.0
4.92315,6.26093,Yenagoa,2011,Bombing/Explosion,0.0
10.22263,12.051691,Shani,2011,Armed Assault,8.0
9.18531,7.178771,Suleja,2011,Bombing/Explosion,13.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,3.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,1.0
10.184798,8.901081,Jere,2011,Armed Assault,2.0
7.486686,4.547481,Ife,2011,Armed Assault,5.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
10.51555,7.434307,Kaduna,2011,Bombing/Explosion,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,3.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
12.431352,4.195859,Birnin Kebbi,2011,Hostage Taking (Kidnapping),4.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.151905,12.758704,Damboa,2011,Armed Assault,7.0
11.151905,12.758704,Damboa,2011,Armed Assault,6.0
9.096389,7.212778,Madalla,2011,Bombing/Explosion,2.0
10.315833,9.844167,Bauchi,2011,Bombing/Explosion,14.0
11.08192,7.715956,Zaria,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
10.6111,12.195,Biu,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,5.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,2.0
10.637109,10.08073,Not Specified,2011,Armed Assault,1.0
4.95,6.333333,Yenagoa,2011,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,4.0
9.066667,7.483333,Abuja,2011,Bombing/Explosion,3.0
11.151905,12.758704,Damboa,2011,Bombing/Explosion,4.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,25.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,8.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
10.428611,12.221667,Marama,2011,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
10.51555,7.434307,Kaduna,2011,Bombing/Explosion,0.0
9.18531,7.178771,Suleja,2011,Bombing/Explosion,3.0
9.101844,7.216751,Madalla,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
12.346257,14.184689,Ngala,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2011,Assassination,1.0
9.066667,7.483333,Abuja,2011,Bombing/Explosion,24.0
10.315833,9.844167,Bauchi,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
9.824411,12.625068,Song,2011,Armed Assault,1.0
9.824411,12.625068,Song,2011,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
4.742343,7.042911,Port Harcourt,2011,Hostage Taking (Kidnapping),0.0
9.18531,7.178771,Suleja,2011,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
8.496623,4.548111,Ilorin,2011,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.151905,12.758704,Damboa,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,2.0
6.19778,6.728715,Asaba,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
10.416496,8.681376,Saminaka,2011,Bombing/Explosion,0.0
10.416496,8.681376,Saminaka,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
0.0,0.0,Not Specified,2011,Armed Assault,1.0
11.125833,7.846944,Taba,2011,Armed Assault,2.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,7.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,7.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,7.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,6.0
11.704399,11.088539,Potiskum,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,3.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.829979,12.630177,Mainok,2011,Bombing/Explosion,0.0
11.829979,12.630177,Mainok,2011,Facility/Infrastructure Attack,2.0
10.315833,9.844167,Bauchi,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,0.0
12.893466,11.929053,Geidam,2011,Bombing/Explosion,2.0
12.893466,11.929053,Geidam,2011,Bombing/Explosion,1.0
12.893466,11.929053,Geidam,2011,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,1.0
5.900002,5.666517,Sapele,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,1.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
12.922871,13.563883,Kukawa,2011,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2011,Armed Assault,5.0
4.593448,7.960961,Ibeno,2011,Hostage Taking (Kidnapping),0.0
10.266667,13.266667,Mubi,2011,Bombing/Explosion,0.0
9.101844,7.216751,Madalla,2011,Bombing/Explosion,37.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,1.0
11.284722,11.223889,Gadaka,2011,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2011,Bombing/Explosion,4.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
9.933333,8.883333,Jos,2011,Bombing/Explosion,0.0
5.900002,5.666517,Sapele,2011,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,4.0
12.78679,10.23771,Birniwa,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Assassination,1.0
11.74464,11.970257,Damaturu,2012,Assassination,1.0
10.286653,11.163861,Gombe,2012,Armed Assault,0.0
10.266667,13.266667,Mubi,2012,Unknown,4.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2012,Bombing/Explosion,0.0
10.286653,11.163861,Gombe,2012,Armed Assault,6.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,2.0
10.266667,13.266667,Mubi,2012,Armed Assault,20.0
9.203496,12.49539,Yola,2012,Armed Assault,8.0
11.704399,11.088539,Potiskum,2012,Armed Assault,0.0
11.704399,11.088539,Potiskum,2012,Facility/Infrastructure Attack,0.0
11.704399,11.088539,Potiskum,2012,Facility/Infrastructure Attack,0.0
9.203496,12.49539,Doubeli,2012,Armed Assault,8.0
9.203496,12.49539,Yola,2012,Armed Assault,3.0
11.840929,13.141459,Mairi,2012,Armed Assault,2.0
10.6111,12.195,Biu,2012,Armed Assault,3.0
10.266667,13.266667,Mubi,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,3.0
10.516667,7.433333,Kaduna,2012,Bombing/Explosion,0.0
10.6111,12.195,Biu,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.833333,13.15,Maiduguri,2012,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.704399,11.088539,Potiskum,2012,Armed Assault,8.0
6.336345,5.62175,Benin City,2012,Facility/Infrastructure Attack,3.0
6.336345,5.62175,Benin City,2012,Facility/Infrastructure Attack,2.0
9.749973,9.551801,Pyakman,2012,Armed Assault,3.0
11.704399,11.088539,Potiskum,2012,Armed Assault,4.0
4.784821,7.005453,Port Harcourt,2012,Bombing/Explosion,0.0
9.203496,12.49539,Yola,2012,Armed Assault,2.0
10.286653,11.163861,Gombe,2012,Armed Assault,2.0
10.854444,11.431944,Bajoga,2012,Assassination,1.0
11.74464,11.970257,Damaturu,2012,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,4.0
10.266667,13.266667,Mubi,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.74464,11.970257,Damaturu,2012,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2012,Unknown,2.0
10.286653,11.163861,Gombe,2012,Assassination,0.0
11.74464,11.970257,Damaturu,2012,Armed Assault,1.0
9.933333,8.883333,Jos,2012,Assassination,1.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,18.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,18.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,17.0
4.92315,6.26093,Yenagoa,2012,Bombing/Explosion,0.0
4.92315,6.26093,Yenagoa,2012,Bombing/Explosion,0.0
11.70896,11.06997,Dowara Mashara,2012,Armed Assault,1.0
12.030119,8.543949,Kano,2012,Armed Assault,17.0
11.991601,8.577596,Hotoro,2012,Bombing/Explosion,0.0
12.0,8.516667,Tula,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
12.030119,8.543949,Kano,2012,Bombing/Explosion,17.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,16.0
11.974328,8.50026,Kano,2012,Armed Assault,1.0
5.52372,5.753167,Warri,2012,Hostage Taking (Kidnapping),1.0
9.749973,9.551801,Tafawa Balewa,2012,Armed Assault,9.0
10.30982,9.845172,Fadama Mada,2012,Bombing/Explosion,0.0
10.30982,9.845172,Bauchi,2012,Bombing/Explosion,0.0
9.880197,9.6785,Bununu,2012,Armed Assault,2.0
9.880197,9.6785,Bununu,2012,Armed Assault,5.0
9.880197,9.6785,Bununu,2012,Armed Assault,4.0
10.637109,10.08073,Not Specified,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
12.030119,8.543949,Kano,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Hostage Taking (Kidnapping),1.0
11.974328,8.50026,Kano,2012,Armed Assault,2.0
12.184416,6.237595,Not Specified,2012,Hostage Taking (Kidnapping),14.0
9.02762,7.494947,Garki,2012,Bombing/Explosion,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,2.0
10.516667,7.433333,Rigasa,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
12.359468,14.210929,Gambaru,2012,Armed Assault,1.0
11.840929,13.141459,Gomari,2012,Armed Assault,4.0
4.784821,7.005453,Port Harcourt,2012,Bombing/Explosion,0.0
11.704399,11.088539,Potiskum,2012,Armed Assault,1.0
4.65,5.983333,Olugbobiri,2012,Bombing/Explosion,1.0
7.556055,6.655,Ajaokuta,2012,Bombing/Explosion,2.0
7.556055,6.655,Ajaokuta,2012,Bombing/Explosion,2.0
4.314996,6.241659,Brass,2012,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2012,Bombing/Explosion,1.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.840929,13.141459,Gamboru,2012,Bombing/Explosion,3.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,1.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,0.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,3.0
11.974328,8.50026,Kano,2012,Armed Assault,1.0
13.116667,11.733333,Yunusari,2012,Bombing/Explosion,0.0
13.116667,11.733333,Yunusari,2012,Facility/Infrastructure Attack,0.0
13.116667,11.733333,Yunusari,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,4.0
11.704399,11.088539,Potiskum,2012,Assassination,1.0
11.704399,11.088539,Potiskum,2012,Armed Assault,2.0
0.0,0.0,Not Specified,2012,Armed Assault,3.0
11.833373,13.149902,Jere,2012,Armed Assault,3.0
11.833373,13.149902,Jere,2012,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,12.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,1.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,1.0
10.51684,7.433304,Kaduna,2012,Bombing/Explosion,0.0
9.18052,7.17933,Maje,2012,Armed Assault,1.0
9.607913,6.5533,Minna,2012,Bombing/Explosion,2.0
11.833373,13.149902,Gwange,2012,Armed Assault,1.0
10.516601,7.433333,Kaduna,2012,Bombing/Explosion,0.0
4.322454,5.982724,Sangana,2012,Hostage Taking (Kidnapping),2.0
9.18531,7.178771,Sulega,2012,Bombing/Explosion,0.0
12.885844,11.930042,Geidam,2012,Assassination,1.0
11.655408,13.412932,Konduga,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,38.0
11.840929,13.141459,Ali Kotoko,2012,Facility/Infrastructure Attack,0.0
10.51684,7.433304,Ungwar Sarki,2012,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2012,Armed Assault,1.0
11.74464,11.970257,Damaturu,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Hostage Taking (Barricade Incident),0.0
9.045173,6.570327,Lapai,2012,Armed Assault,2.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
11.974328,8.50026,Kano,2012,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2012,Hostage Taking (Barricade Incident),0.0
10.286653,11.163861,Gombe,2012,Bombing/Explosion,12.0
11.974328,8.50026,Kano,2012,Armed Assault,5.0
10.51684,7.433304,Kaduna,2012,Armed Assault,1.0
10.746436,13.415076,Shuwa,2012,Bombing/Explosion,3.0
11.05083,7.711051,Kukum Gida,2012,Armed Assault,2.0
9.933526,8.883445,Jos,2012,Bombing/Explosion,5.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.667493,9.929714,Jamaare,2012,Armed Assault,1.0
12.885844,11.930042,Geidam,2012,Assassination,1.0
9.455547,12.152546,Demsa,2012,Armed Assault,2.0
11.833373,13.149902,Gwange,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
10.38531,8.573466,Pingiriga,2012,Armed Assault,4.0
11.840929,13.141459,Gamboru,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
4.8678,5.898714,Not Specified,2012,Armed Assault,4.0
4.315,6.241667,Brass,2012,Armed Assault,4.0
11.974328,8.50026,Giginyu,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.840929,13.141459,Gamboru,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,3.0
11.655408,13.412932,Konduga,2012,Bombing/Explosion,0.0
11.655408,13.412932,Konduga,2012,Bombing/Explosion,0.0
11.655408,13.412932,Konduga,2012,Bombing/Explosion,0.0
11.655408,13.412932,Konduga,2012,Bombing/Explosion,0.0
11.704399,11.088539,Potiskum,2012,Assassination,2.0
11.655408,13.412932,Konduga,2012,Bombing/Explosion,0.0
9.607762,6.553394,Minna,2012,Bombing/Explosion,0.0
10.885618,11.51486,Ashaka,2012,Bombing/Explosion,0.0
10.885618,11.51486,Ashaka,2012,Armed Assault,2.0
10.885618,11.51486,Ashaka,2012,Armed Assault,1.0
10.885618,11.51486,Ashaka,2012,Bombing/Explosion,1.0
10.885618,11.51486,Ashaka,2012,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,1.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
10.246409,11.161736,Not Specified,2012,Armed Assault,1.0
11.526846,13.69271,Bama,2012,Bombing/Explosion,1.0
9.933333,8.883333,Jos,2012,Bombing/Explosion,4.0
9.73276,8.79701,Chugwi,2012,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2012,Assassination,1.0
11.974328,8.50026,Kano,2012,Armed Assault,0.0
10.266667,13.266667,Mubi,2012,Armed Assault,5.0
11.974328,8.50026,Kano,2012,Armed Assault,3.0
10.26622,7.113044,Nayi,2012,Armed Assault,10.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
0.0,0.0,Not Specified,2012,Armed Assault,1.0
9.716667,8.85,Kuru Karama,2012,Armed Assault,0.0
11.974328,8.50026,Kano,2012,Armed Assault,3.0
11.25,8.4,Tudun Wada,2012,Armed Assault,3.0
11.25,8.4,Tudun Wada,2012,Armed Assault,3.0
11.25,8.4,Tudun Wada,2012,Facility/Infrastructure Attack,3.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,2.0
4.784821,7.005453,Port Harcourt,2012,Hostage Taking (Kidnapping),0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,6.0
4.65,7.933333,Eket,2012,Hostage Taking (Kidnapping),0.0
11.6775,11.334444,Damagum,2012,Bombing/Explosion,4.0
11.840929,13.141459,Gamboru,2012,Armed Assault,1.0
10.657376,12.906142,Askira Uba,2012,Unknown,2.0
11.704399,11.088539,Potiskum,2012,Armed Assault,0.0
11.704399,11.088539,Potiskum,2012,Bombing/Explosion,0.0
11.864978,11.070571,Nangere,2012,Armed Assault,0.0
10.654797,12.907004,Askira,2012,Bombing/Explosion,2.0
10.516667,7.433333,Kaduna,2012,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2012,Assassination,1.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,7.0
5.986391,6.980073,Amichi,2012,Armed Assault,0.0
9.066917,7.483172,Abuja,2012,Assassination,0.0
10.516667,7.433333,Kaduna,2012,Bombing/Explosion,42.0
9.933333,8.883333,Jos,2012,Bombing/Explosion,0.0
11.704399,11.088539,Potiskum,2012,Armed Assault,1.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
12.041981,13.917299,Dikwa,2012,Armed Assault,2.0
12.041981,13.917299,Dikwa,2012,Armed Assault,2.0
12.041981,13.917299,Dikwa,2012,Armed Assault,2.0
10.529722,7.379167,Rigyasa,2012,Armed Assault,1.0
11.661944,14.02,Banki,2012,Bombing/Explosion,3.0
11.661944,14.02,Banki,2012,Armed Assault,3.0
11.661944,14.02,Banki,2012,Armed Assault,2.0
11.661944,14.02,Banki,2012,Armed Assault,2.0
11.661944,14.02,Banki,2012,Armed Assault,11.0
11.704399,11.088539,Potiskum,2012,Armed Assault,2.0
10.286653,11.163861,Gombe,2012,Bombing/Explosion,0.0
4.81473,5.608925,Clough Creek,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2012,Facility/Infrastructure Attack,0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,5.0
11.840929,13.141459,Maiduguri,2012,Armed Assault,2.0
9.933333,8.883333,Gwa Rim,2012,Unknown,5.0
9.933333,8.883333,Jos,2012,Bombing/Explosion,1.0
4.727069,7.152084,Onne,2012,Hostage Taking (Kidnapping),0.0
11.974328,8.50026,Kano,2012,Bombing/Explosion,0.0
11.974328,8.50026,Rijiyar Zaki,2012,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2012,Armed Assault,5.0
10.84888,11.43225,Bajoga,2012,Bombing/Explosion,0.0
10.84888,11.43225,Bajoga,2012,Bombing/Explosion,0.0
10.84888,11.43225,Bajoga,2012,Bombing/Explosion,0.0
9.066917,7.483172,Abuja,2012,Bombing/Explosion,5.0
10.516667,7.433333,Kaduna,2012,Bombing/Explosion,3.0
9.203496,12.49539,Yola,2012,Armed Assault,1.0
10.266667,13.266667,Mubi,2012,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2012,Hostage Taking (Kidnapping),1.0
